zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
98569,single_family,1980.0,489080.0,489064.0,1.0,2560.0,191.04,2.0,3.0,3.0,2.0,3.0,,"stunning home blends comfort and flexibility with effortless indoor-outdoor living. oversized RV garage has its own power, hot water, and laundry."
98311,single_family,1985.0,469065.0,464907.0,0.9911,1410.0,329.72,2.0,4.0,3.0,1.0,2.0,2.0,"4-bedroom, 2.5-bath home offers over 1,400 square feet in a quiet central kitsap neighborhood of Bremerton. two main-level bedrooms provide ideal space for a home office, guests, or multi-generational living."
98026,townhomes,2025.0,700001.0,693879.0,0.9913,1870.0,371.06,2.0,4.0,4.0,1.0,3.0,,"Located in the top-rated Mukilteo school district all schools 7+ out of 10 school ratings. Featuring modern finishes, open great room layout, covered deck, and 2-car garage."
98075,single_family,2004.0,1699057.0,1699060.0,1.0,2960.0,574.01,2.0,4.0,4.0,2.0,3.0,2.0,"Ideally located in the award-winning Issaquah School District, this home offers a rare balance of everyday convenience and peaceful retreat. inside you will experience refined comfort and timeless appeal, while plantation shutters throughout add a timeless, high-end finish."
99021,land,,150098.0,150054.0,0.9997,,,,,,,,,"this stunning view property is ready for your dream home. the private road has been fully excavated, giving you a huge head start on building."
99208,mobile,2013.0,119071.0,119077.0,1.0001,910.0,130.85,1.0,2.0,2.0,2.0,2.0,,"2-bedroom, 2-bath home features an open-concept layout with high ceilings, newer carpet, and air conditioning. the community provides excellent amenities, including a rec room, pool, dog area, central mailboxes, paved streets, and park activities."
98584,single_family,2019.0,4250074.0,3750073.0,0.8824,6600.0,568.19,1.0,3.0,4.0,3.0,3.0,,"a private, gated estate, perfect perched to capture expansive saltwater views. Crafted w/ uncompromising quality, 2x6 construction, copper cupolas & gutters, radiant polished concrete flrs, quartz throughout, 16-foot ceilings."
98277,land,,60073.0,35076.0,0.5839,,,,,,,,,this lot offers the ease of commuting to all things Whidbey Island & Pacific NW.
98903,mobile,1978.0,57911.0,57948.0,1.0006,1440.0,40.24,1.0,3.0,2.0,2.0,2.0,2.0,"the 1, 440 sq ft manufactured home features a full-size kitchen with an eating bar, a formal dining room, and separate laundry room. enjoy two large living spaces--one with a cozy fireplace--plus three bedrooms and two full baths."
98168,townhomes,2025.0,529947.0,529937.0,1.0,1000.0,529.94,2.0,2.0,3.0,2.0,2.0,,"this modern, new construction home is located on a dead-end street. it is located just minutes from downtown Burien."
98229,mobile,1973.0,149054.0,140050.0,0.9396,1040.0,134.66,1.0,2.0,2.0,,1.0,,"2-bedroom, 1.25-bath manufactured home on a rare double lot in a prime Bellingham location. this is the only double-lot in the community, offering lots of privacy, fully fenced yard with beautiful seasonal flowers, shrubs, & three storage sheds."
98223,single_family,1986.0,749886.0,750065.0,1.0002,1800.0,416.7,1.0,3.0,2.0,2.0,2.0,,"this beautiful single level, 3-bedroom, 2-bath home offers comfort, space, & incredible versatility. features a generous yard, mature fruit trees, and a wonderful garden area-ideal for outdoor living."
98011,townhomes,2025.0,925064.0,900097.0,0.973,1800.0,500.05,2.0,3.0,4.0,3.0,3.0,,enclave sits within the highly acclaimed Northshore School District. each spacious townhome includes a true 2-car side-by-side garage. models open daily from 10 AM to 5 PM.
98029,single_family,1992.0,1524916.0,1515057.0,0.9935,2530.0,598.84,2.0,4.0,3.0,2.0,2.0,,"a vaulted, light-filled entry creates a strong first impression and opens to a thoughtfully designed interior with a functional and flexible layout. a large main-level den offers versatile space and works well as a home office, guest suite, or bonus room."
98382,land,,349925.0,319915.0,0.9142,,,,,0.0,,,,"the 2.5-acre high-bank waterfront parcel is in the coveted blue Ribbon Farms subdivisionan enclave of beautiful custom homes. the property enjoys dramatically sunnier, drier weather than surrounding areas, creating an ideal environment for year-round outdoor living and panoramic views."
98027,single_family,2007.0,1399928.0,1399950.0,1.0,2780.0,503.58,2.0,3.0,3.0,2.0,3.0,,"custom-built 2007 Thornburg home offers 2,764 sq ft of thoughtfully designed living on a peaceful 1.1-acre lot in the sought-after high Valley community."
98021,single_family,2023.0,1375097.0,1349922.0,0.9817,2540.0,531.47,2.0,5.0,3.0,2.0,3.0,,"the home is located near top-rated Northshore schools, parks, shopping, and dining. a cozy fireplace anchors the main living area."
98501,single_family,2000.0,520008.0,519904.0,0.9998,1570.0,331.15,2.0,3.0,3.0,2.0,2.0,,"the main level offers inviting living and dining areas, plus a contemporary kitchen featuring sleek quartz countertops, stainless steel appliances, and an eating bar. the private, fenced backyard offers an exceptional outdoor retreat with an expansive paver patio and covered seating area."
98110,single_family,2003.0,2197921.0,2198067.0,1.0001,5350.0,410.85,2.0,5.0,4.0,2.0,4.0,,"the 1,700+ sq ft lower level offers a private entrance, flexible second-kitchen area (wet bar / kitchenette-buyer to verify), bedroom, media room, infrared sauna, and designer bath-ideal for extended stays."
98815,single_family,1928.0,525077.0,490060.0,0.9333,2030.0,241.41,2.0,2.0,3.0,2.0,3.0,,"this 2,034 sq ft home is perfectly situated in a quiet cashmere neighborhood. the spacious master bedroom offers a peaceful personal retreat."
98642,single_family,2025.0,499926.0,499921.0,1.0,1820.0,274.68,2.0,3.0,2.0,2.0,2.0,2.0,"this 3-bedroom, 2.5-bathroom home offers everything you are looking for. a gourmet kitchen features new stainless-steel appliances, gas stove, quartz countertops, and modern cabinetry. the home offers energy efficient construction with builder warranties for peace of mind."
98105,single_family,2008.0,2349909.0,2349936.0,1.0,3110.0,755.61,2.0,5.0,4.0,3.0,3.0,,"a 3,110 sq ft home features a classic rocking-chair front porch and grand entry with tall ceilings. the gourmet island kitchen offers floor-to-ceiling cabinetry, limestone countertops, and newer dual-fuel range."
98405,single_family,1920.0,844937.0,845095.0,1.0002,3750.0,225.36,2.0,3.0,2.0,1.0,2.0,,"the 1920 Craftsman is thoughtfully updated for modern living. new oak floors, rich wood trim, and stately handcrafted pillars frame the welcoming entry. a cozy den, three-quarter bath, and a kitchen remodeled for functionality complete the main floor."
98252,single_family,1979.0,925098.0,950093.0,1.027,2000.0,475.05,1.0,3.0,3.0,1.0,2.0,,"the home offers three bedrooms, including a primary suite with a 3/4 bath, a full bath for guests, and a convenient 1/2 bath in the multi-purpose room. the property is set on 5 acres of fully fenced, level land."
98229,condo,1991.0,575066.0,537583.0,0.9348,2100.0,255.99,3.0,3.0,3.0,2.0,2.0,,"3-bedroom, 2.5-bath townhome offers abundant privacy and natural light. a gas fireplace in the living room seamlessly connects to the dining area and kitchen."
98229,condo,1976.0,189077.0,184918.0,0.978,460.0,402.0,3.0,0.0,1.0,1.0,1.0,,private studio condo overlooking the 18th fairway overlooks the sudden valley golf course and surrounding mountains. large picture windows fill the space with natural light.
99224,single_family,1996.0,379924.0,379920.0,1.0,1400.0,271.37,1.0,3.0,2.0,2.0,2.0,2.0,"carefree living in the premier Bridlewood Community in Spokane offers easy living in this beautifully maintained rancher. the home offers both natural beauty and city convenience. a short drive to the airport, Chaps, and Latah Bistro is just minutes away."
98034,single_family,1984.0,2497907.0,2399913.0,0.9608,3740.0,641.69,2.0,4.0,4.0,1.0,3.0,,"the 3,740sf home is on a private lane in the sought-after Juanita community. Guests are welcomed into the main level featuring a large kitchen w custom Cherry cabinets and stainless steel appliances."
98239,condo,1990.0,550072.0,537427.0,0.977,1380.0,389.44,1.0,2.0,2.0,2.0,2.0,,"the condo boasts 2 bedrooms, each with ensuite full baths, new radiant wall heaters, plus a covered back deck. interior feels expansive with a very comfortable flow to the interior space."
98105,single_family,1926.0,1350064.0,1379901.0,1.0221,2160.0,638.84,1.0,4.0,2.0,1.0,2.0,,"a soaring ceiling, sunken front garden, restored built-ins and a sunken garden. the lower level offers income potential as a two bedroom / one bathroom apartment."
98282,single_family,1989.0,500001.0,508067.0,1.0161,1250.0,406.45,1.0,2.0,2.0,2.0,2.0,,rambler in the coveted camano Country Club blends timeless charm with modern updates. a light-filled sanctuary featuring new interior paint (March 2026) and stunning oak hardwood floors.
99362,single_family,1901.0,315068.0,325050.0,1.0317,2290.0,141.94,2.0,4.0,1.0,1.0,1.0,,"classic 1900 home offers generous square footage and incredible potential for renovation, restoration, or investment in one of the city's most desirable established neighborhoods. the home features four bedrooms, providing the perfect canvas for buyers looking to modernize, expand, or restore a vintage property."
98033,single_family,1976.0,2199908.0,2250085.0,1.0228,2500.0,900.03,3.0,3.0,4.0,2.0,3.0,,"the cross Kirkland Corridor trail entrance is just half a block away. a fully reimagined primary suite stuns with spa-caliber bath, custom ceramic tile, and an expansive walk-in closet with built-ins."
98642,single_family,2017.0,567950.0,568083.0,1.0002,2480.0,229.07,2.0,5.0,3.0,3.0,3.0,2.0,central air installed 2019 keeps things comfortable year-round. newer water heater installed 2025 for peace of mind.
98026,single_family,2005.0,780045.0,780050.0,1.0,2130.0,366.22,2.0,4.0,3.0,3.0,3.0,,"the open layout offers 2 bedrooms, 1 bath, kitchenette, and bonus space on the main level-ideal for MIL living, guests, or house-hack potential. upstairs features vaulted living spaces with a spacious kitchen and eating area, open living and dining areas, and a cozy family room with gas fireplace."
98375,single_family,2006.0,554923.0,555070.0,1.0003,2060.0,269.45,2.0,4.0,3.0,2.0,2.0,,the home is situated at the back of the neighborhood in a cul-de-sac with almost no threw traffic. updated flooring & abundant natural light create a warm and inviting living space.
98116,single_family,1951.0,850057.0,839929.0,0.9881,1800.0,466.63,1.0,3.0,2.0,1.0,2.0,,"this charming Cape Cod home offers warmth, character, & opportunity in one of the area's most beloved neighborhoods. the property is an excellent candidate for a DADU + ADU, opening the door to multi-genl living, guest quarters, add rental income or subdivide."
98361,single_family,2021.0,1149065.0,1074078.0,0.9347,2450.0,438.4,2.0,4.0,2.0,1.0,2.0,,this 2021-built home is nestled in the heart of Packwood. features 4 bedrooms and bonus room above the 2-car garage. the open-concept design is perfect for modern living.
98569,single_family,2004.0,279922.0,275070.0,0.9827,1220.0,225.47,2.0,2.0,1.0,1.0,1.0,,2-bedroom retreat offers generous space for hosting friends. low-maintenance landscaping allows you to spend less time on upkeep.
98513,single_family,1992.0,499834.0,494910.0,0.9901,1590.0,311.26,2.0,3.0,3.0,2.0,2.0,,"this 3 bed, 2.5 bath home features new LVP flooring, fresh paint, updated doors, trim, and fixtures throughout. Ideally located just doors from the community park and minutes to I-5, JBLM, shopping, dining, golf, and amtrak."
98512,single_family,2000.0,588945.0,592326.0,1.0057,2250.0,263.26,2.0,4.0,3.0,2.0,2.0,,"the 4 bedroom, 2.5 bath home offers space and the kind of updates buyers dream of! separate living and family rooms provide flexibility for gatherings, or work from home options. a new roof was installed just months ago."
98105,single_family,1930.0,2798083.0,2700089.0,0.965,3990.0,676.71,2.0,5.0,4.0,3.0,3.0,,"Laurelhurst beach club boundary offers off-street parking and a garage with ADU capability. the main level also features a versatile office with built-ins, bath, dining room, grand living room, and view terrace."
98004,single_family,1996.0,2879916.0,2849929.0,0.9896,2760.0,1032.58,2.0,4.0,3.0,1.0,2.0,,"a sprawling 18,506 sq ft lot is located in the top-rated Bellevue school district. the home features a thoughtfully designed layout with 4 bedrooms upstairs, 1 office on the main floor and 2.25 baths."
98501,single_family,2025.0,625006.0,625011.0,1.0,1860.0,336.03,1.0,3.0,2.0,2.0,2.0,,"the Hemlock by Rob Rice Homes offers a 3 bed/2 bath rambler with contemporary finishes including extensive hardwood, quartz countertops & shadow-stained maple shaker cabinets throughout. the kitchen opens to the great room w/vaulted ceiling & cozy fireplace."
98118,land,1965.0,79564.0,75100.0,0.9439,,,,,,,,,"parkshore marina on lake washington's east-facing Seattle side offers easy access plus 30 amp power, potable water at the slip, and internet. the slip offers the perfect blend of lifestyle and investment potential."
98021,mobile,1981.0,499819.0,604924.0,1.2103,1780.0,339.84,1.0,2.0,2.0,2.0,2.0,,gated community is on west facing water view lot overlooking Reflection Lake. open floorplan with family room with vaulted ceilings and wood fireplace. master bedroom suite with double walk in closet and 5 piece bathroom.
98332,mobile,1980.0,450083.0,450086.0,1.0,1780.0,252.86,1.0,3.0,2.0,2.0,2.0,,"a 3BR/2BA Gig Harbor home offers a rare ""out in the woods"" feel. the spacious open-concept kitchen features brand-new appliances and flows seamlessly into the dining space."
98273,single_family,1992.0,748913.0,719920.0,0.9613,2260.0,318.55,2.0,3.0,5.0,2.0,3.0,,"a large lot offers plenty of outdoor space and entertaining opportunities. a separate home office for the person looking to work from home, crafting or just a quite space to read."
98513,single_family,1977.0,85087.0,50068.0,0.5884,1180.0,42.43,1.0,2.0,2.0,1.0,2.0,,"rambler offers 2 beds + bonus room, 1 3/4 baths, & an open kitchen that flows effortlessly to the living space w/ a propane fireplace. a detached garage + office, covered carport & community RV/Airstream parking just minutes from the heart of Hawks Prairie."
